ID,logFC,AveExpr,t,P.Value,adj.P.Val,B
PDZD4,-0.8009668243333348,7.135423912173913,-3.175743759965992,0.005000578710506358,0.010480783564645078,-3.249307016525635
SMAD2,0.413084116666667,12.047306611739131,3.1756297180676234,0.005001853327274396,0.010481640363507674,-3.2495545106082266
TRIM46,-0.6050589073333343,7.4599179820434784,-3.174258100246669,0.005017208399604546,0.010511998076430015,-3.2525309902029393
NFYC,0.43115878333333235,10.98837578826087,3.1727113922616788,0.00503457875440509,0.010546566949442468,-3.255886959270061
CELSR3,1.4476123019999996,9.699199451130434,3.171357262498538,0.005049834509238859,0.01057669490810478,-3.2588246764873503
BBC3,-0.9495696983333328,8.003325888347826,-3.170831493666408,0.005055770016866312,0.010587294901259916,-3.259965203711631
IZUMO4,-0.7914547096666658,6.732335215043478,-3.170026974979954,0.00506486556260713,0.01060450752350777,-3.2617103000480974
KHNYN,-0.36359955666666544,11.857568395652175,-3.1698670848628683,0.005066675112584891,0.010606461855948934,-3.2620571046945246
PRKCQ,-1.0663233139999981,10.839015609913044,-3.1697152079938657,0.005068394556956006,0.010608226920212554,-3.262386523553836
TFB1M,0.49075452566666833,8.805341550043478,3.168722265726,0.005079649992308281,0.010628950556594557,-3.264540084046601
BTBD9,-0.3404474346666646,10.025131728391305,-3.1686868523358345,0.005080051868532638,0.010628950556594557,-3.2646168872332666
AKIRIN2,0.4400073733333336,11.078833019565218,3.1682628944843994,0.005084865411587111,0.010637183458212124,-3.265536330377758
PSMC3IP,0.5039229786666679,7.4799388235652176,3.1663604371384895,0.005106520405832442,0.010680638568245946,-3.269661756057526
CHMP3,-0.38965691933333346,10.050287306304348,-3.166146736416443,0.005108958496986615,0.01068389213413715,-3.2701251131272056
WNT10A,-0.7688438526666674,7.848637228217392,-3.1648109757714398,0.005124223808800595,0.010713964322856649,-3.273021163816802
SH3GL1,0.505008243333334,10.822872710869564,3.1641956138958633,0.005131271232309863,0.010725692652346791,-3.2743551993718683
RPL27,-0.5708180166666637,14.0653081,-3.164166478311636,0.005131605141449911,0.010725692652346791,-3.274418360095228
TMEM11,0.431724735666668,9.326908931565217,3.1636205922374443,0.005137865202533518,0.010736923207642114,-3.2756017105167006
SLC39A8,0.9226297413333331,11.127654596347826,3.1633834152037124,0.00514058739924162,0.010740757862481715,-3.2761158342198575
MANBAL,0.436727212000001,8.99462553673913,3.1631425894589906,0.005143352913100282,0.010744681685244525,-3.276637855148058
FBXL17,-0.7739747513333324,8.854519725130436,-3.1627227424540245,0.005148177681058957,0.010752905280693536,-3.277547898847872
RBM41,-0.4610162423333328,8.846320546086957,-3.1617923573337023,0.005158885146560126,0.010773411002976865,-3.2795644335124754
EIF4B,-0.2789327366666665,14.188003970434783,-3.160537328332967,0.0051733632308066935,0.010801782558148641,-3.2822843208794925
BRMS1L,1.25117047,8.345691521217391,3.1603138806199977,0.00517594508758952,0.010805309748294314,-3.2827685401524116
USP38,0.6346834100000027,11.277213312608696,3.1564539711820467,0.005220743735541128,0.010896952355596706,-3.2911314509147678
BOD1L1,-0.482629973333335,12.540962952173913,-3.156150094843141,0.0052242865746509794,0.010902467380231816,-3.291789698941961
RIC8B,-0.40566799666666675,9.12756368478261,-3.1560534586583318,0.005225413729516981,0.01090294012573812,-3.2919990253441407
GLIS2,0.5656126999999991,6.561434535652174,3.1557907196266446,0.005228479490175775,0.010907456954690323,-3.2925681419351607
LIPT2,-0.5227528686666663,6.30007508526087,-3.155554398257709,0.005231238495152752,0.01091133239529966,-3.2930800230576383
SPOUT1,0.5237656066666645,11.126317126521739,3.1549991302409777,0.0052377267251558874,0.010922983589102011,-3.2942827085351007
LTB,-1.140466056666666,11.969395214347827,-3.1543642331411075,0.005245155023129396,0.010936590890458916,-3.2956577874075395
SART3,0.48322923666666817,11.834400297391305,3.1539275128664195,0.005250270612216668,0.010945372142499566,-3.2966035997291687
S100A10,-0.6360005266666668,10.973798352173914,-3.1536135142251793,0.005253951688011033,0.010951160319397652,-3.2972836069166487
INPP5A,-0.4859990930000002,8.453455033304348,-3.151903493845637,0.005274042836082746,0.010989273714962694,-3.300986525525219
NDUFB3,0.6496798689999999,9.681558439,3.1519026678031,0.005274052559386524,0.010989273714962694,-3.300988314107963
RUSC1-AS1,-0.5136281263333355,7.649450297086957,-3.1513614905738714,0.005280426485320832,0.011000661337341936,-3.3021600632471833
SNRNP35,-0.33966412533333035,9.110885213130434,-3.1510096385257036,0.005284574587074876,0.011006540517837057,-3.3029218549928965
ZBTB2,-0.4737510170000032,10.421188669086957,-3.1509564937796273,0.005285201404330288,0.011006540517837057,-3.3030369159331023
SLC6A8,0.5945415866666677,7.798564448391304,3.15089082031055,0.005285976092078692,0.011006540517837057,-3.3031791013373635
KRR1,0.7261613399999991,11.55463148826087,3.150366010558175,0.005292170753207301,0.011016126092690367,-3.3043153003721937
ACYP1,-0.6599386046666673,7.445042170652174,-3.150346635615823,0.005292399583271698,0.011016126092690367,-3.3043572454861074
MRPL41,-0.4379189366666676,10.344256849565218,-3.149046244716318,0.0053077800688387244,0.011046241277868591,-3.3071723000946207
ENDOV,-0.7311642483333332,7.578330024826087,-3.14885788293491,0.005310011543014012,0.011048985861073845,-3.307580031366415
PCDH9,-0.8935949976666668,6.297724811913044,-3.148252043575538,0.005317194969311678,0.011062031671848629,-3.308891390990831
FN1,3.0481836216666665,7.61132541373913,3.147494261062052,0.0053261933149809275,0.01107884815655655,-3.3105315269520386
CD59,1.2821089766666667,11.306363438695652,3.1471630461661855,0.005330131010427352,0.011085134171488322,-3.3112483664292194
EIF2D,-0.32956309666666783,10.348756734956522,-3.145298490342513,0.005352351041058477,0.011128936639753478,-3.3152833388778378
C1orf56,-0.41680957366666593,6.295171258652174,-3.1452415187961478,0.005353031393795185,0.011128936639753478,-3.3154066158997306
